region,province,city,district,position,candidate_name,last_name,first_name,middle_name,title,party,votes
REGION IV B,ORIENTAL MINDORO,BANSUD,,VICE MAYOR,"MORADA, RONALDO",MORADA,RONALDO,,,LP,4254
REGION IV B,ORIENTAL MINDORO,BONGABONG,,VICE MAYOR,"CANDELARIO, RICHARD",CANDELARIO,RICHARD,,,UNA,11728
REGION IV B,ORIENTAL MINDORO,BULALACAO SAN PEDRO,,VICE MAYOR,"MAGBANUA, RAMON",MAGBANUA,RAMON,,,IND,7366
REGION IV B,ORIENTAL MINDORO,CALAPAN,,VICE MAYOR,"RAMIREZ, GIL",RAMIREZ,GIL,,,UNA,32400
REGION IV B,ORIENTAL MINDORO,GLORIA,,VICE MAYOR,"SOLAS, RAMON",SOLAS,RAMON,,,LP,7771
REGION IV B,ORIENTAL MINDORO,MANSALAY,,VICE MAYOR,"POSTMA, LHAY",POSTMA,LHAY,,,LP,11187
REGION IV B,ORIENTAL MINDORO,NAUJAN,,VICE MAYOR,"MORALES, SHERYL",MORALES,SHERYL,,,LP,25872
REGION IV B,ORIENTAL MINDORO,PINAMALAYAN,,VICE MAYOR,"MAGSINO, RODEL",MAGSINO,RODEL,,,LP,25153
REGION IV B,ORIENTAL MINDORO,POLA,,VICE MAYOR,"CRUZ, JENNIFER",CRUZ,JENNIFER,,,LP,9723
REGION IV B,ORIENTAL MINDORO,PUERTO GALERA,,VICE MAYOR,"LOPEZ, MARLON",LOPEZ,MARLON,,,LP,8410
REGION IV B,ORIENTAL MINDORO,ROXAS,,VICE MAYOR,"DY, JACKSON",DY,JACKSON,,,NUP,9633
REGION IV B,ORIENTAL MINDORO,SAN TEODORO,,VICE MAYOR,"BAE, MANUEL",BAE,MANUEL,,,LP,5307
REGION IV B,ORIENTAL MINDORO,SOCORRO,,VICE MAYOR,"DE CLARO, ROY",DE CLARO,ROY,,,PDPLBN,8472
REGION IV B,ORIENTAL MINDORO,VICTORIA,,VICE MAYOR,"CALLO, MEL",CALLO,MEL,,,LP,8751
REGION IV B,PALAWAN,ABORLAN,,VICE MAYOR,"TITO, LITO",TITO,LITO,,,LP,9134
REGION IV B,PALAWAN,AGUTAYA,,VICE MAYOR,"CADLAON, PABLITO",CADLAON,PABLITO,,,IND,1541
REGION IV B,PALAWAN,ARACELI,,VICE MAYOR,"DACULAP, EDDIE",DACULAP,EDDIE,,,IND,2362
REGION IV B,PALAWAN,BALABAC,,VICE MAYOR,"ASTAMI, ANAKDIKIH",ASTAMI,ANAKDIKIH,,,PPP,7612
REGION IV B,PALAWAN,BATARAZA,,VICE MAYOR,"JAAFAR, KEN",JAAFAR,KEN,,,PPP,17500
REGION IV B,PALAWAN,BROOKE'S POINT,,VICE MAYOR,"BENEDITO, CESAREO JR.",BENEDITO,CESAREO,JR.,,LP,18217
REGION IV B,PALAWAN,BUSUANGA,,VICE MAYOR,"EDONGA, VIN",EDONGA,VIN,,,UNA,7028
REGION IV B,PALAWAN,CAGAYANCILLO,,VICE MAYOR,"CARCELER, JOEL",CARCELER,JOEL,,,PPP,72
REGION IV B,PALAWAN,CORON,,VICE MAYOR,"PALANCA, JOSEPH ARMSTRONG",PALANCA,JOSEPH,ARMSTRONG,,UNA,11518
REGION IV B,PALAWAN,CULION,,VICE MAYOR,"LAGROSA, TOTEL",LAGROSA,TOTEL,,,IND,2902
REGION IV B,PALAWAN,CUYO,,VICE MAYOR,"TAN, CHRISTOPHER JAKE",TAN,CHRISTOPHER,JAKE,,PPP,5958
REGION IV B,PALAWAN,DUMARAN,,VICE MAYOR,"HERRERA, RICHARD",HERRERA,RICHARD,,,PPP,5960
REGION IV B,PALAWAN,EL NIDO BACUIT,,VICE MAYOR,"CORRAL, LEONOR",CORRAL,LEONOR,,,LDP,10031
REGION IV B,PALAWAN,KALAYAAN,,VICE MAYOR,"ORNOPIA, HERMOSO",ORNOPIA,HERMOSO,,,IND,141
REGION IV B,PALAWAN,LINAPACAN,,VICE MAYOR,"NERI, EMIL",NERI,EMIL,,,LP,4144
REGION IV B,PALAWAN,MAGSAYSAY,,VICE MAYOR,"ABREA, BOY",ABREA,BOY,,,LP,3113
REGION IV B,PALAWAN,NARRA,,VICE MAYOR,"LUMBA, CRISPIN JR.",LUMBA,CRISPIN,JR.,,LP,17268
REGION IV B,PALAWAN,PUERTO PRINCESA,,VICE MAYOR,"MARCAIDA, LUIS III",MARCAIDA,LUIS,III,,NPC,46013
REGION IV B,PALAWAN,QUEZON,,VICE MAYOR,"AYOD, EUGENE",AYOD,EUGENE,,,IND,7548
REGION IV B,PALAWAN,RIZAL MARCOS,,VICE MAYOR,"MAGARCE, BADOC",MAGARCE,BADOC,,,LP,4131
REGION IV B,PALAWAN,ROXAS,,VICE MAYOR,"ENOJAS, ALFREDO JR.",ENOJAS,ALFREDO,JR.,,PPP,17815
REGION IV B,PALAWAN,SAN VICENTE,,VICE MAYOR,"GONZALES, ANTONIO",GONZALES,ANTONIO,,,PPP,8580
REGION IV B,PALAWAN,SOFRONIO ESPANOLA,,VICE MAYOR,"CHOU, RONA",CHOU,RONA,,,PPP,10754
REGION IV B,PALAWAN,TAYTAY,,VICE MAYOR,"RODRIGUEZ, CHRISTIAN",RODRIGUEZ,CHRISTIAN,,,LP,24387
REGION III,PAMPANGA,ANGELES,,VICE MAYOR,"NEPOMUCENO, BRYAN MATTHEW",NEPOMUCENO,BRYAN,MATTHEW,,PAK,56119
REGION III,PAMPANGA,APALIT,,VICE MAYOR,"MANLAPAZ, GUS",MANLAPAZ,GUS,,,NP,19361
REGION III,PAMPANGA,ARAYAT,,VICE MAYOR,"CHANGCOCO, RAMON",CHANGCOCO,RAMON,,,LP,20165
REGION III,PAMPANGA,BACOLOR,,VICE MAYOR,"DATU, EDUARDO",DATU,EDUARDO,,,KAMBILAN,17590
REGION III,PAMPANGA,CANDABA,,VICE MAYOR,"SAGUM, MICHAEL V.",SAGUM,MICHAEL,V.,,LP,24847
REGION III,PAMPANGA,FLORIDABLANCA,,VICE MAYOR,"GALANG, MICHAEL",GALANG,MICHAEL,,,LAKAS-CMD,21360
REGION III,PAMPANGA,GUAGUA,,VICE MAYOR,"EUSOOF, SAJID KHAN",EUSOOF,SAJID,KHAN,,KAMBILAN,22748
REGION III,PAMPANGA,LUBAO,,VICE MAYOR,"DIAZ, TITO",DIAZ,TITO,,,KAMBILAN,31710
REGION III,PAMPANGA,MABALACAT,,VICE MAYOR,"HALILI, CHRISTIAN",HALILI,CHRISTIAN,,,NPC,52562
REGION III,PAMPANGA,MACABEBE,,VICE MAYOR,"FLORES, VINCE",FLORES,VINCE,,,NP,16769
REGION III,PAMPANGA,MAGALANG,,VICE MAYOR,"LACSON, NORMAN",LACSON,NORMAN,,,NPC,20085
REGION III,PAMPANGA,MASANTOL,,VICE MAYOR,"NULUD, RAP-RAP",NULUD,RAP-RAP,,,LP,15043
REGION III,PAMPANGA,MEXICO,,VICE MAYOR,PANGAN,PANGAN,,,DOC,KAMBILAN,37893
REGION III,PAMPANGA,MINALIN,,VICE MAYOR,"YAMBAO, EDGARDO",YAMBAO,EDGARDO,,,KAMBILAN,15263
REGION III,PAMPANGA,PORAC,,VICE MAYOR,"DAVID, DEXTER",DAVID,DEXTER,,,KAMBILAN,24606
REGION III,PAMPANGA,SAN FERNANDO,,VICE MAYOR,"LAZATIN, JIMMY",LAZATIN,JIMMY,,,IND,92488
REGION III,PAMPANGA,SAN LUIS,,VICE MAYOR,"SALAS, JR",SALAS,JR,,,KAMBILAN,15524
REGION III,PAMPANGA,SAN SIMON,,VICE MAYOR,"ALMARIO, KEKO",ALMARIO,KEKO,,,KAMBILAN,14995
REGION III,PAMPANGA,SANTA ANA,,VICE MAYOR,"NOLASCO, MEDY",NOLASCO,MEDY,,,KAMBILAN,9183
REGION III,PAMPANGA,SANTA RITA,,VICE MAYOR,"GUANLAO, HOMOBONO",GUANLAO,HOMOBONO,,,KAMBILAN,14376
REGION III,PAMPANGA,SANTO TOMAS,,VICE MAYOR,"RONQUILLO, GLORIA",RONQUILLO,GLORIA,,,IND,8538
REGION III,PAMPANGA,SASMUAN SEXMOAN,,VICE MAYOR,"SUNGA, CARLOS JR.",SUNGA,CARLOS,JR.,,IND,6028
REGION I,PANGASINAN,AGNO,,VICE MAYOR,"ROSETE, WILSON",ROSETE,WILSON,,,NPC,9434
REGION I,PANGASINAN,AGUILAR,,VICE MAYOR,"SAGLES, BOYET",SAGLES,BOYET,,,NPC,10875
REGION I,PANGASINAN,ALAMINOS,,VICE MAYOR,"PEREZ, ANTON",PEREZ,ANTON,,,LP,19202
REGION I,PANGASINAN,ALCALA,,VICE MAYOR,"ROSQUITA, ANONG",ROSQUITA,ANONG,,,BISKEG NA PANGASINAN PARTY,11436
REGION I,PANGASINAN,ANDA,,VICE MAYOR,"ALTRE, THELMA",ALTRE,THELMA,,,LP,9739
REGION I,PANGASINAN,ASINGAN,,VICE MAYOR,"LOPEZ, CARLOS JR.",LOPEZ,CARLOS,JR.,,NPC,17149
REGION I,PANGASINAN,BALUNGAO,,VICE MAYOR,"PERALTA, MINDA",PERALTA,MINDA,,,NPC,6973
REGION I,PANGASINAN,BANI,,VICE MAYOR,"RIVERA, FILIPINA",RIVERA,FILIPINA,,,IND,12186
REGION I,PANGASINAN,BASISTA,,VICE MAYOR,"RESUELLO, JOLLY",RESUELLO,JOLLY,,,NPC,11418
REGION I,PANGASINAN,BAUTISTA,,VICE MAYOR,"ESPINO, JOSEPH",ESPINO,JOSEPH,,,AKSYON,10799
REGION I,PANGASINAN,BAYAMBANG,,VICE MAYOR,"SABANGAN, NATO",SABANGAN,NATO,,,NPC,27746
REGION I,PANGASINAN,BINALONAN,,VICE MAYOR,"PATAGUE, MELICIO II",PATAGUE,MELICIO,II,,LAKAS-CMD,14761
REGION I,PANGASINAN,BINMALEY,,VICE MAYOR,"MAMENTA, EDGAR",MAMENTA,EDGAR,,,UNA,24156
REGION I,PANGASINAN,BOLINAO,,VICE MAYOR,"CELESTE, ALFONSO",CELESTE,ALFONSO,,,NPC,26259
REGION I,PANGASINAN,BUGALLON,,VICE MAYOR,"CANULLAS, ZALDY",CANULLAS,ZALDY,,,AKSYON,9138
REGION I,PANGASINAN,BURGOS,,VICE MAYOR,"NGAYAWAN, RONALD",NGAYAWAN,RONALD,,,NPC,6671
REGION I,PANGASINAN,CALASIAO,,VICE MAYOR,"GALANG, FERDINAND",GALANG,FERDINAND,,,LP,17732
REGION I,PANGASINAN,DAGUPAN,,VICE MAYOR,"LIM, BRIAN",LIM,BRIAN,,,NP,61736
REGION I,PANGASINAN,DASOL,,VICE MAYOR,"BERNAL, SADONG",BERNAL,SADONG,,,IND,9663
REGION I,PANGASINAN,INFANTA,,VICE MAYOR,"VALLARTA, VIRGILIO",VALLARTA,VIRGILIO,,,NPC,7347
REGION I,PANGASINAN,LABRADOR,,VICE MAYOR,"ARENAS, ART",ARENAS,ART,,,IND,7124
REGION I,PANGASINAN,LAOAC,,VICE MAYOR,"RAMOS, ROLANDO",RAMOS,ROLANDO,,,IND,8232
REGION I,PANGASINAN,LINGAYEN,,VICE MAYOR,"TAPIA, TENG",TAPIA,TENG,,,NPC,20097
REGION I,PANGASINAN,MABINI,,VICE MAYOR,"REYES, COLIN",REYES,COLIN,,,NPC,8326
REGION I,PANGASINAN,MALASIQUI,,VICE MAYOR,"DOMANTAY, ARMANDO SR.",DOMANTAY,ARMANDO,SR.,,NPC,28262
REGION I,PANGASINAN,MANAOAG,,VICE MAYOR,"CHING, DOMYCIANO",CHING,DOMYCIANO,,,KBL,15324
REGION I,PANGASINAN,MANGALDAN,,VICE MAYOR,"SURDILLA, JOJO",SURDILLA,JOJO,,,LP,23291
REGION I,PANGASINAN,MANGATAREM,,VICE MAYOR,"CRUZ, TEODORO",CRUZ,TEODORO,,,IND,12203
REGION I,PANGASINAN,MAPANDAN,,VICE MAYOR,"CALIMLIM, ASUNCION",CALIMLIM,ASUNCION,,,KBL,8254
REGION I,PANGASINAN,NATIVIDAD,,VICE MAYOR,"MEDRANO, ARSING",MEDRANO,ARSING,,,BISKEG NA PANGASINAN PARTY,7440
REGION I,PANGASINAN,POZORRUBIO,,VICE MAYOR,"GO, ERNESTO",GO,ERNESTO,,,LP,20895
REGION I,PANGASINAN,ROSALES,,VICE MAYOR,"BERNABE, HARRY",BERNABE,HARRY,,,NPC,17130
REGION I,PANGASINAN,SAN CARLOS,,VICE MAYOR,"RESUELLO, JULIER",RESUELLO,JULIER,,,NPC,52117
REGION I,PANGASINAN,SAN FABIAN,,VICE MAYOR,"MANALO, LEOPOLDO",MANALO,LEOPOLDO,,,LP,23662
REGION I,PANGASINAN,SAN JACINTO,,VICE MAYOR,"DE GUZMAN, HILARIO JR.",DE GUZMAN,HILARIO,JR.,,AKSYON,6182
REGION I,PANGASINAN,SAN MANUEL,,VICE MAYOR,"PEREZ, SALVADOR",PEREZ,SALVADOR,,,NPC,17501
REGION I,PANGASINAN,SAN NICOLAS,,VICE MAYOR,"LUANSIN, JOEL",LUANSIN,JOEL,,,NPC,8587
REGION I,PANGASINAN,SAN QUINTIN,,VICE MAYOR,"ABENOJAR, ZALDY",ABENOJAR,ZALDY,,,UNA,8286
REGION I,PANGASINAN,SANTA BARBARA,,VICE MAYOR,"DELOS SANTOS, JOEL",DELOS SANTOS,JOEL,,,LP,13649
REGION I,PANGASINAN,SANTA MARIA,,VICE MAYOR,"IGNACIO, CONDRING",IGNACIO,CONDRING,,,NPC,8739
REGION I,PANGASINAN,SANTO TOMAS,,VICE MAYOR,"PESCADOR, WILFREDO",PESCADOR,WILFREDO,,,NPC,5559
REGION I,PANGASINAN,SISON,,VICE MAYOR,"BIASON, ERIC",BIASON,ERIC,,,NPC,11316
REGION I,PANGASINAN,SUAL,,VICE MAYOR,"CABURAO, DIONISIO JR.",CABURAO,DIONISIO,JR.,,NPC,13345
REGION I,PANGASINAN,TAYUG,,VICE MAYOR,"MAPILI, CARLOS TRECE",MAPILI,CARLOS,TRECE,,NPC,16756
REGION I,PANGASINAN,UMINGAN,,VICE MAYOR,"TRINIDAD, EMIL",TRINIDAD,EMIL,,,UNA,13856
REGION I,PANGASINAN,URBIZTONDO,,VICE MAYOR,"SISON, MARILYN",SISON,MARILYN,,,AKSYON,10935
REGION I,PANGASINAN,URDANETA,,VICE MAYOR,"PARAYNO, JULIO III",PARAYNO,JULIO,III,,IND,33473
REGION I,PANGASINAN,VILLASIS,,VICE MAYOR,"SISON, JESUS FRANCO JR.",SISON,JESUS,FRANCO JR.,,NPC,22426
REGION IV A,QUEZON,AGDANGAN,,VICE MAYOR,"PAR, BUKO",PAR,BUKO,,,NUP,4073
REGION IV A,QUEZON,ALABAT,,VICE MAYOR,"DECLARO, RAUL",DECLARO,RAUL,,,IND,2771
REGION IV A,QUEZON,ATIMONAN,,VICE MAYOR,"VERANGA, ZENAIDA",VERANGA,ZENAIDA,,,LP,12977
REGION IV A,QUEZON,BUENAVISTA,,VICE MAYOR,"RIVERA, MEDY",RIVERA,MEDY,,,NUP,7740
REGION IV A,QUEZON,BURDEOS,,VICE MAYOR,"TAN, OBREN",TAN,OBREN,,,LP,3905
REGION IV A,QUEZON,CALAUAG,,VICE MAYOR,"MENDOZA, OKIDOC",MENDOZA,OKIDOC,,,LP,14654
REGION IV A,QUEZON,CANDELARIA,,VICE MAYOR,"SUAYAN, OGIE",SUAYAN,OGIE,,,NPC,23028
REGION IV A,QUEZON,CATANAUAN,,VICE MAYOR,"CASAL, JUAN",CASAL,JUAN,,,NUP,13809
REGION IV A,QUEZON,DOLORES,,VICE MAYOR,"MENDOZA, PEPAY",MENDOZA,PEPAY,,,LP,6259
REGION IV A,QUEZON,GENERAL LUNA,,VICE MAYOR,"RED, JOVITO",RED,JOVITO,,,NUP,6744
REGION IV A,QUEZON,GENERAL NAKAR,,VICE MAYOR,"RUZOL, APOL",RUZOL,APOL,,,NUP,8121
REGION IV A,QUEZON,GUINAYANGAN,,VICE MAYOR,"DE LUNA, PRUDENCIO",DE LUNA,PRUDENCIO,,,LP,8710
REGION IV A,QUEZON,GUMACA,,VICE MAYOR,"CARALIAN, ELCHOR",CARALIAN,ELCHOR,,,NUP,10637
REGION IV A,QUEZON,INFANTA,,VICE MAYOR,"VILLAMOR, NOLI",VILLAMOR,NOLI,,,LP,13252
REGION IV A,QUEZON,JOMALIG,,VICE MAYOR,"MANALO, DAHLIA",MANALO,DAHLIA,,,IND,1329
REGION IV A,QUEZON,LOPEZ,,VICE MAYOR,"LEE, MARIA ADELINE",LEE,MARIA,ADELINE,,NPC,18116
REGION IV A,QUEZON,LUCBAN,,VICE MAYOR,"ABUTAL, ARMANDO",ABUTAL,ARMANDO,,,PDPLBN,10655
REGION IV A,QUEZON,LUCENA,,VICE MAYOR,"CASTILLO, PHILIP",CASTILLO,PHILIP,,,LP,59492
REGION IV A,QUEZON,MACALELON,,VICE MAYOR,"MAMBURAO, ARTEMIO",MAMBURAO,ARTEMIO,,,LP,7727
REGION IV A,QUEZON,MAUBAN,,VICE MAYOR,"GAPASANGRA, LEONCHING",GAPASANGRA,LEONCHING,,,NUP,15081
REGION IV A,QUEZON,MULANAY,,VICE MAYOR,"REJANO, PONCIANO",REJANO,PONCIANO,,,LP,10012
REGION IV A,QUEZON,PADRE BURGOS,,VICE MAYOR,"FLORES, PABS",FLORES,PABS,,,NUP,5805
REGION IV A,QUEZON,PAGBILAO,,VICE MAYOR,"GARCIA, JOSEPH",GARCIA,JOSEPH,,,NPC,14263
REGION IV A,QUEZON,PANUKULAN,,VICE MAYOR,"MITRA, ALFRED RIGOR",MITRA,ALFRED,RIGOR,,NUP,3510
REGION IV A,QUEZON,PATNANUNGAN,,VICE MAYOR,"LOPEZ, LETTY",LOPEZ,LETTY,,,UNA,2478
REGION IV A,QUEZON,PEREZ,,VICE MAYOR,"BUERANO, BOYET",BUERANO,BOYET,,,NUP,2249
REGION IV A,QUEZON,PITOGO,,VICE MAYOR,"SAYAT, DEXTER",SAYAT,DEXTER,,,NUP,7196
REGION IV A,QUEZON,PLARIDEL,,VICE MAYOR,"SAAVEDRA, JOSE",SAAVEDRA,JOSE,,,NUP,3825
REGION IV A,QUEZON,POLILLO,,VICE MAYOR,"SANTOALLA, LOEL",SANTOALLA,LOEL,,,LAKAS-CMD,7665
REGION IV A,QUEZON,QUEZON,,VICE MAYOR,"OLIVEROS, MAGSAYSAY",OLIVEROS,MAGSAYSAY,,,NPC,4093
REGION IV A,QUEZON,REAL,,VICE MAYOR,"DIESTRO, JOEL AMANDO",DIESTRO,JOEL,AMANDO,,IND,7929
REGION IV A,QUEZON,SAMPALOC,,VICE MAYOR,"ABEJA, FRANCISCO JR.",ABEJA,FRANCISCO,JR.,,NUP,3597
REGION IV A,QUEZON,SAN ANDRES,,VICE MAYOR,"EMPRESE, SERSON",EMPRESE,SERSON,,,NUP,6156
REGION IV A,QUEZON,SAN ANTONIO,,VICE MAYOR,"VESLIÑO, JAY",VESLIÑO,JAY,,,LP,12595
REGION IV A,QUEZON,SAN FRANCISCO AURORA,,VICE MAYOR,"TAN, NANI",TAN,NANI,,,NPC,10524
REGION IV A,QUEZON,SAN NARCISO,,VICE MAYOR,"BABAO, BABY",BABAO,BABY,,,IND,8632
REGION IV A,QUEZON,SARIAYA,,VICE MAYOR,"TOLENTINO, ALEX",TOLENTINO,ALEX,,,LP,24025
REGION IV A,QUEZON,TAGKAWAYAN,,VICE MAYOR,"MASANGKAY, REVIE",MASANGKAY,REVIE,,,LP,17763
REGION IV A,QUEZON,TAYABAS,,VICE MAYOR,"ABESAMIS, NICK",ABESAMIS,NICK,,,LP,12791
REGION IV A,QUEZON,TIAONG,,VICE MAYOR,"CASTILLO, ROMANO",CASTILLO,ROMANO,,,IND,24308
REGION IV A,QUEZON,UNISAN,,VICE MAYOR,"SUAREZ, JUN JUN",SUAREZ,JUN,JUN,,UNA,8366
REGION II,QUIRINO,AGLIPAY,,VICE MAYOR,"AGSALDA, JERRY",AGSALDA,JERRY,,,LP,5482
REGION II,QUIRINO,CABARROGUIS,,VICE MAYOR,"LOPEZ, VIRGILIO",LOPEZ,VIRGILIO,,,IND,6256
REGION II,QUIRINO,DIFFUN,,VICE MAYOR,"AGUSTIN, CESAR",AGUSTIN,CESAR,,,LP,12037
REGION II,QUIRINO,MADDELA,,VICE MAYOR,"RUIZ, FLORANTE",RUIZ,FLORANTE,,,LP,12182
REGION II,QUIRINO,NAGTIPUNAN,,VICE MAYOR,"TIGAS, NOLIE",TIGAS,NOLIE,,,UNA,6752
REGION II,QUIRINO,SAGUDAY,,VICE MAYOR,"BRILLANTES, DENIS",BRILLANTES,DENIS,,,LP,5569
REGION IV A,RIZAL,ANGONO,,VICE MAYOR,"RUBIN, DADDY SONNY",RUBIN,DADDY,SONNY,,NPC,37617
REGION IV A,RIZAL,ANTIPOLO,,VICE MAYOR,"GATLABAYAN, PINING",GATLABAYAN,PINING,,,NPC,141279
REGION IV A,RIZAL,BARAS,,VICE MAYOR,"ROBLES, WILFREDO",ROBLES,WILFREDO,,,NPC,15158
REGION IV A,RIZAL,BINANGONAN,,VICE MAYOR,"YNARES, BOYET",YNARES,BOYET,,,NPC,63709
REGION IV A,RIZAL,CAINTA,,VICE MAYOR,"VELASCO, PIA",VELASCO,PIA,,,NPC,78841
REGION IV A,RIZAL,CARDONA,,VICE MAYOR,"CAMPO, TOTOY",CAMPO,TOTOY,,,LP,14453
REGION IV A,RIZAL,JALA JALA,,VICE MAYOR,"DELOS SANTOS, JOLET",DELOS SANTOS,JOLET,,,LP,7388
REGION IV A,RIZAL,MORONG,,VICE MAYOR,"HALINA, RICARDO",HALINA,RICARDO,,,UNA,15831
REGION IV A,RIZAL,PILILLA,,VICE MAYOR,"MASIKIP, LEANDRO SR.",MASIKIP,LEANDRO,SR.,,NP,10337
REGION IV A,RIZAL,RODRIGUEZ MONTALBAN,,VICE MAYOR,"HERNANDEZ, DENNIS",HERNANDEZ,DENNIS,,,NPC,70078
REGION IV A,RIZAL,SAN MATEO,,VICE MAYOR,"DIAZ, JOSE RAFAEL",DIAZ,JOSE,RAFAEL,,NPC,41900
REGION IV A,RIZAL,TANAY,,VICE MAYOR,"VISTA, JAIME",VISTA,JAIME,,,LP,24989
REGION IV A,RIZAL,TAYTAY,,VICE MAYOR,"GONZAGA, BONOY",GONZAGA,BONOY,,,NPC,42539
REGION IV A,RIZAL,TERESA,,VICE MAYOR,"VILLEGAS, JERIEL",VILLEGAS,JERIEL,,,LP,19438
REGION IV B,ROMBLON,ALCANTARA,,VICE MAYOR,"GAMUL, VITO",GAMUL,VITO,,,NP,4199
REGION IV B,ROMBLON,BANTON,,VICE MAYOR,"FEGALAN, LOI",FEGALAN,LOI,,,NP,1402
REGION IV B,ROMBLON,CAJIDIOCAN,,VICE MAYOR,"MACA, MABINI",MACA,MABINI,,,LP,4841
REGION IV B,ROMBLON,CALATRAVA,,VICE MAYOR,"DELA CRUZ, CYRIL",DELA CRUZ,CYRIL,,,NP,2845
REGION IV B,ROMBLON,CONCEPCION,,VICE MAYOR,"FIRMALAN, MONICO JR.",FIRMALAN,MONICO,JR.,,NP,1495
REGION IV B,ROMBLON,CORCUERA,,VICE MAYOR,"FRUELDA, ELMER",FRUELDA,ELMER,,,NP,3759
REGION IV B,ROMBLON,FERROL,,VICE MAYOR,"GELINDON, PEDRO",GELINDON,PEDRO,,,NP,1900
REGION IV B,ROMBLON,LOOC,,VICE MAYOR,"GADAONI, JUNE",GADAONI,JUNE,,,UNA,5148
REGION IV B,ROMBLON,MAGDIWANG,,VICE MAYOR,"ROCHA, GUILLERMO",ROCHA,GUILLERMO,,,NP,3708
REGION IV B,ROMBLON,ODIONGAN,,VICE MAYOR,"REYES, COCOY",REYES,COCOY,,,NP,10846
REGION IV B,ROMBLON,ROMBLON,,VICE MAYOR,"SILVERIO, MAC-MAC",SILVERIO,MAC-MAC,,,NP,10789
REGION IV B,ROMBLON,SAN AGUSTIN,,VICE MAYOR,"MARIN, ZALDY",MARIN,ZALDY,,,NP,6367
REGION IV B,ROMBLON,SAN ANDRES,,VICE MAYOR,"GADON, LOLONG",GADON,LOLONG,,,LP,3893
REGION IV B,ROMBLON,SAN FERNANDO,,VICE MAYOR,"ROSAS, ARBEN",ROSAS,ARBEN,,,NP,2847
REGION IV B,ROMBLON,SAN JOSE,,VICE MAYOR,"SOMBILON, EGDON",SOMBILON,EGDON,,,UNA,2623
REGION IV B,ROMBLON,SANTA FE,,VICE MAYOR,"GALIDO, MIGUEL",GALIDO,MIGUEL,,,LP,3667
REGION IV B,ROMBLON,SANTA MARIA IMELDA,,VICE MAYOR,"FABON, BIC BIC",FABON,BIC,BIC,,IND,2811
REGION VIII,SAMAR,ALMAGRO,,VICE MAYOR,"MERINO, HAZEL",MERINO,HAZEL,,,LP,3807
REGION VIII,SAMAR,BASEY,,VICE MAYOR,"LANCANAN, RAMON",LANCANAN,RAMON,,,IND,12761
REGION VIII,SAMAR,CALBAYOG,,VICE MAYOR,"RIVERA, DIEGO",RIVERA,DIEGO,,,LP,44927
REGION VIII,SAMAR,CALBIGA,,VICE MAYOR,"ABAIGAR, BONG",ABAIGAR,BONG,,,NPC,5830
REGION VIII,SAMAR,CATBALOGAN,,VICE MAYOR,"GABON, ART",GABON,ART,,,NPC,27987
REGION VIII,SAMAR,DARAM,,VICE MAYOR,"ASTORGA, LUCIA",ASTORGA,LUCIA,,,NPC,14074
REGION VIII,SAMAR,GANDARA,,VICE MAYOR,"CABUEÑOS, MINAY",CABUEÑOS,MINAY,,,LP,8636
REGION VIII,SAMAR,HINABANGAN,,VICE MAYOR,"ABADIANO, FLORDELINO",ABADIANO,FLORDELINO,,,NPC,3919
REGION VIII,SAMAR,JIABONG,,VICE MAYOR,"CERENO, JULIE",CERENO,JULIE,,,LP,4743
REGION VIII,SAMAR,MARABUT,,VICE MAYOR,"ROJAS, JOY",ROJAS,JOY,,,NPC,5507
REGION VIII,SAMAR,MATUGUINAO,,VICE MAYOR,"DELA CRUZ, CARMEL",DELA CRUZ,CARMEL,,,IND,2443
REGION VIII,SAMAR,MOTIONG,,VICE MAYOR,"BACAY, IMELDA",BACAY,IMELDA,,,NPC,3229
REGION VIII,SAMAR,PAGSANGHAN,,VICE MAYOR,"REPOL, BIENVENIDA",REPOL,BIENVENIDA,,,NP,3192
REGION VIII,SAMAR,PARANAS WRIGHT,,VICE MAYOR,"TAN, YOLANDA",TAN,YOLANDA,,,UNA,8071
REGION VIII,SAMAR,PINABACDAO,,VICE MAYOR,"EGUIA, DIGOY",EGUIA,DIGOY,,,LP,4829
REGION VIII,SAMAR,SAN JORGE,,VICE MAYOR,"GREY, NANCY",GREY,NANCY,,,LP,5405
REGION VIII,SAMAR,SAN JOSE DE BUAN,,VICE MAYOR,"OBINGUAR, EDGAR",OBINGUAR,EDGAR,,,UNA,1971
REGION VIII,SAMAR,SAN SEBASTIAN,,VICE MAYOR,"LORENZO, MARK LESTER",LORENZO,MARK,LESTER,,LP,2217
REGION VIII,SAMAR,SANTA MARGARITA,,VICE MAYOR,"GALIBO, NONOY",GALIBO,NONOY,,,LP,6173
REGION VIII,SAMAR,SANTA RITA,,VICE MAYOR,"ESPINO, GAUDENCIO JR.",ESPINO,GAUDENCIO,JR.,,NPC,10209
REGION VIII,SAMAR,SANTO NINO,,VICE MAYOR,"SILAGAN, TERENCIO SR.",SILAGAN,TERENCIO,SR.,,LP,3844
REGION VIII,SAMAR,TAGAPUL AN,,VICE MAYOR,"GOC-ONG, ERNA",GOC-ONG,ERNA,,,NP,3381
REGION VIII,SAMAR,TALALORA,,VICE MAYOR,"PATRIMONIO, NOEL",PATRIMONIO,NOEL,,,NPC,2887
