region,province,city,district,position,candidate_name,last_name,first_name,middle_name,title,party,votes
REGION III,NUEVA ECIJA,GENERAL TINIO,LONE,COUNCILOR,"BOLISAY, SHERRY ANN",BOLISAY,SHERRY,ANN,,PDPLBN,18864
REGION III,NUEVA ECIJA,GENERAL TINIO,LONE,COUNCILOR,"BOTE, ANGELO",BOTE,ANGELO,,,PDPLBN,17380
REGION III,NUEVA ECIJA,GENERAL TINIO,LONE,COUNCILOR,"DALANGIN, ARNOLD",DALANGIN,ARNOLD,,,PDPLBN,16575
REGION III,NUEVA ECIJA,GENERAL TINIO,LONE,COUNCILOR,"BUSOG, PAUL JOHN",BUSOG,PAUL,JOHN,,PDPLBN,16270
REGION III,NUEVA ECIJA,GENERAL TINIO,LONE,COUNCILOR,"BULACAN, MA LINA",BULACAN,MA,LINA,,PDPLBN,15560
REGION III,NUEVA ECIJA,GENERAL TINIO,LONE,COUNCILOR,"BULACAN, ROY",BULACAN,ROY,,,PDPLBN,15435
REGION III,NUEVA ECIJA,GENERAL TINIO,LONE,COUNCILOR,"PAJARILLAGA, LUTHER",PAJARILLAGA,LUTHER,,,SIGAW,15137
REGION III,NUEVA ECIJA,GENERAL TINIO,LONE,COUNCILOR,"ABESAMIS, JUNE",ABESAMIS,JUNE,,,SIGAW,14989
REGION III,NUEVA ECIJA,GUIMBA,LONE,COUNCILOR,"BELTRAN, DIANE",BELTRAN,DIANE,,,SIGAW,34052
REGION III,NUEVA ECIJA,GUIMBA,LONE,COUNCILOR,"DIZON, JOHN CARLO",DIZON,JOHN,CARLO,,SIGAW,33477
REGION III,NUEVA ECIJA,GUIMBA,LONE,COUNCILOR,"ALVAREZ, STEPHANIE",ALVAREZ,STEPHANIE,,,SIGAW,32821
REGION III,NUEVA ECIJA,GUIMBA,LONE,COUNCILOR,"NATIVIDAD, KENT",NATIVIDAD,KENT,,,SIGAW,31235
REGION III,NUEVA ECIJA,GUIMBA,LONE,COUNCILOR,"LUMANG, JULIUS",LUMANG,JULIUS,,,SIGAW,30362
REGION III,NUEVA ECIJA,GUIMBA,LONE,COUNCILOR,"UBALDO, KAP TUNYING",UBALDO,KAP,TUNYING,,SIGAW,29828
REGION III,NUEVA ECIJA,GUIMBA,LONE,COUNCILOR,"FABROS, VIRGILIO",FABROS,VIRGILIO,,,SIGAW,27869
REGION III,NUEVA ECIJA,GUIMBA,LONE,COUNCILOR,"ESTABILLO, JOHNNY",ESTABILLO,JOHNNY,,,SIGAW,23402
REGION III,NUEVA ECIJA,JAEN,LONE,COUNCILOR,"MATIAS, SANTY",MATIAS,SANTY,,,SIGAW,20857
REGION III,NUEVA ECIJA,JAEN,LONE,COUNCILOR,"ANGELES, JOSIE",ANGELES,JOSIE,,,SIGAW,20854
REGION III,NUEVA ECIJA,JAEN,LONE,COUNCILOR,"MANUEL, ABC MM LARRY",MANUEL,ABC,MM LARRY,,SIGAW,17871
REGION III,NUEVA ECIJA,JAEN,LONE,COUNCILOR,"OCAMPO, TONY",OCAMPO,TONY,,,SIGAW,17813
REGION III,NUEVA ECIJA,JAEN,LONE,COUNCILOR,"CARLOS, DON-DON",CARLOS,DON-DON,,,SIGAW,17247
REGION III,NUEVA ECIJA,JAEN,LONE,COUNCILOR,"ISON, ONA",ISON,ONA,,,PDPLBN,16184
REGION III,NUEVA ECIJA,JAEN,LONE,COUNCILOR,"QUETUA, GERRY",QUETUA,GERRY,,,SIGAW,15869
REGION III,NUEVA ECIJA,JAEN,LONE,COUNCILOR,"VELARDE, NORMAN",VELARDE,NORMAN,,,SIGAW,15118
REGION III,NUEVA ECIJA,LAUR,LONE,COUNCILOR,"BAYRO, CHRISTIAN",BAYRO,CHRISTIAN,,,SIGAW,8569
REGION III,NUEVA ECIJA,LAUR,LONE,COUNCILOR,"RIVERA, ELMER",RIVERA,ELMER,,,PDPLBN,7763
REGION III,NUEVA ECIJA,LAUR,LONE,COUNCILOR,"PADILLA, MARINA",PADILLA,MARINA,,,SIGAW,7049
REGION III,NUEVA ECIJA,LAUR,LONE,COUNCILOR,"ORDANZA, NARDING",ORDANZA,NARDING,,,PDPLBN,6775
REGION III,NUEVA ECIJA,LAUR,LONE,COUNCILOR,"MARIANO, TOTO",MARIANO,TOTO,,,PDPLBN,6697
REGION III,NUEVA ECIJA,LAUR,LONE,COUNCILOR,"DESAMITO, DAVID",DESAMITO,DAVID,,,PDPLBN,6231
REGION III,NUEVA ECIJA,LAUR,LONE,COUNCILOR,"LULUNAN, RAYMUNDO",LULUNAN,RAYMUNDO,,,SIGAW,5788
REGION III,NUEVA ECIJA,LAUR,LONE,COUNCILOR,"GABRIEL, NIKO",GABRIEL,NIKO,,,AKSYON,5639
REGION III,NUEVA ECIJA,LICAB,LONE,COUNCILOR,"SANGGA, GERON",SANGGA,GERON,,,IND,7499
REGION III,NUEVA ECIJA,LICAB,LONE,COUNCILOR,"BAGUIO, EUGENIO JR.",BAGUIO,EUGENIO,JR.,,SIGAW,7359
REGION III,NUEVA ECIJA,LICAB,LONE,COUNCILOR,"DELA CRUZ, DONATO",DELA CRUZ,DONATO,,,SIGAW,7200
REGION III,NUEVA ECIJA,LICAB,LONE,COUNCILOR,"PUNO, BUDHA",PUNO,BUDHA,,,SIGAW,7064
REGION III,NUEVA ECIJA,LICAB,LONE,COUNCILOR,"ESGUERRA, NIEVES",ESGUERRA,NIEVES,,,SIGAW,6725
REGION III,NUEVA ECIJA,LICAB,LONE,COUNCILOR,"VILLAROMAN, FABIAN",VILLAROMAN,FABIAN,,,IND,6030
REGION III,NUEVA ECIJA,LICAB,LONE,COUNCILOR,"SANTOS, ALI",SANTOS,ALI,,,SIGAW,5454
REGION III,NUEVA ECIJA,LICAB,LONE,COUNCILOR,"JUAN, SINEN",JUAN,SINEN,,,SIGAW,5450
REGION III,NUEVA ECIJA,LLANERA,LONE,COUNCILOR,"BUGAYONG, CHERRIE PIE",BUGAYONG,CHERRIE,PIE,,IND,12485
REGION III,NUEVA ECIJA,LLANERA,LONE,COUNCILOR,BALABA,BALABA,,,PASTOR,IND,10759
REGION III,NUEVA ECIJA,LLANERA,LONE,COUNCILOR,"SANTOS, ALEP",SANTOS,ALEP,,,PDPLBN,9987
REGION III,NUEVA ECIJA,LLANERA,LONE,COUNCILOR,"AROCENA, ABUEL",AROCENA,ABUEL,,,IND,9508
REGION III,NUEVA ECIJA,LLANERA,LONE,COUNCILOR,"BAUTISTA, ITONG",BAUTISTA,ITONG,,,PDPLBN,9260
REGION III,NUEVA ECIJA,LLANERA,LONE,COUNCILOR,"VERGARA, ELSA",VERGARA,ELSA,,,PDPLBN,8876
REGION III,NUEVA ECIJA,LLANERA,LONE,COUNCILOR,"MARTIN, JUN",MARTIN,JUN,,,PDPLBN,8603
REGION III,NUEVA ECIJA,LLANERA,LONE,COUNCILOR,"FELIX, CLEOFE",FELIX,CLEOFE,,,IND,8547
REGION III,NUEVA ECIJA,LUPAO,LONE,COUNCILOR,"AGLIAM, RUBEN",AGLIAM,RUBEN,,,SIGAW,13821
REGION III,NUEVA ECIJA,LUPAO,LONE,COUNCILOR,"CASTA, JHOVY",CASTA,JHOVY,,,SIGAW,13679
REGION III,NUEVA ECIJA,LUPAO,LONE,COUNCILOR,"BASCOS, JANO",BASCOS,JANO,,,SIGAW,13396
REGION III,NUEVA ECIJA,LUPAO,LONE,COUNCILOR,"LICAY, JACINTO",LICAY,JACINTO,,,IND,12386
REGION III,NUEVA ECIJA,LUPAO,LONE,COUNCILOR,"RAMOS, RICHARD",RAMOS,RICHARD,,,SIGAW,11197
REGION III,NUEVA ECIJA,LUPAO,LONE,COUNCILOR,"VALDEZ, MARK",VALDEZ,MARK,,,KBL,10428
REGION III,NUEVA ECIJA,LUPAO,LONE,COUNCILOR,"ESEBIDO, JANIECE",ESEBIDO,JANIECE,,,IND,10343
REGION III,NUEVA ECIJA,LUPAO,LONE,COUNCILOR,"GATTOC, ROCKY",GATTOC,ROCKY,,,PDPLBN,8753
REGION III,NUEVA ECIJA,NAMPICUAN,LONE,COUNCILOR,"TACAS, BESSIE",TACAS,BESSIE,,,SIGAW,6121
REGION III,NUEVA ECIJA,NAMPICUAN,LONE,COUNCILOR,"PASCUAL, DEXTER",PASCUAL,DEXTER,,,PROMDI,4962
REGION III,NUEVA ECIJA,NAMPICUAN,LONE,COUNCILOR,"ISIDRO, NIMROD",ISIDRO,NIMROD,,,PROMDI,4643
REGION III,NUEVA ECIJA,NAMPICUAN,LONE,COUNCILOR,"SACLAO, KATHLENE",SACLAO,KATHLENE,,,PDPLBN,3978
REGION III,NUEVA ECIJA,NAMPICUAN,LONE,COUNCILOR,"CELESTINO, MARLON",CELESTINO,MARLON,,,SIGAW,3973
REGION III,NUEVA ECIJA,NAMPICUAN,LONE,COUNCILOR,"NORBERTE, DANILO",NORBERTE,DANILO,,,SIGAW,3846
REGION III,NUEVA ECIJA,NAMPICUAN,LONE,COUNCILOR,"DE VERA, DELNAR",DE VERA,DELNAR,,,SIGAW,3819
REGION III,NUEVA ECIJA,NAMPICUAN,LONE,COUNCILOR,"ALABA, PAULINE JOY",ALABA,PAULINE,JOY,,PDPLBN,3582
REGION III,NUEVA ECIJA,PALAYAN,LONE,COUNCILOR,"MAGTALAS, ALVIN",MAGTALAS,ALVIN,,,PDPLBN,15922
REGION III,NUEVA ECIJA,PALAYAN,LONE,COUNCILOR,"RULLAN, VICTOR",RULLAN,VICTOR,,,PDPLBN,14776
REGION III,NUEVA ECIJA,PALAYAN,LONE,COUNCILOR,"FAJARDO, RICO JR.",FAJARDO,RICO,JR.,,PDPLBN,14363
REGION III,NUEVA ECIJA,PALAYAN,LONE,COUNCILOR,"DE LEON, JULIUS",DE LEON,JULIUS,,,PDPLBN,14074
REGION III,NUEVA ECIJA,PALAYAN,LONE,COUNCILOR,"PINEDA, ANITA",PINEDA,ANITA,,,PDPLBN,13469
REGION III,NUEVA ECIJA,PALAYAN,LONE,COUNCILOR,"ESTAVILLO, PJ",ESTAVILLO,PJ,,,PDPLBN,13305
REGION III,NUEVA ECIJA,PALAYAN,LONE,COUNCILOR,"MANAPOL, LARRY",MANAPOL,LARRY,,,PDPLBN,12871
REGION III,NUEVA ECIJA,PALAYAN,LONE,COUNCILOR,"STA. MARIA, MADER",STA. MARIA,MADER,,,PDPLBN,12205
REGION III,NUEVA ECIJA,PANTABANGAN,LONE,COUNCILOR,"POBLETE, VLADIMIR",POBLETE,VLADIMIR,,,PDPLBN,12145
REGION III,NUEVA ECIJA,PANTABANGAN,LONE,COUNCILOR,"UERA, VIBOY",UERA,VIBOY,,,PDPLBN,9777
REGION III,NUEVA ECIJA,PANTABANGAN,LONE,COUNCILOR,"HUERTA, AYEEN",HUERTA,AYEEN,,,PDPLBN,9623
REGION III,NUEVA ECIJA,PANTABANGAN,LONE,COUNCILOR,"PALAD, FE",PALAD,FE,,,PDPLBN,9536
REGION III,NUEVA ECIJA,PANTABANGAN,LONE,COUNCILOR,"AGDIPA, RUDY",AGDIPA,RUDY,,,SIGAW,9336
REGION III,NUEVA ECIJA,PANTABANGAN,LONE,COUNCILOR,"REYES, BEN",REYES,BEN,,COL.,PDPLBN,9179
REGION III,NUEVA ECIJA,PANTABANGAN,LONE,COUNCILOR,"BARCELO, NOEL",BARCELO,NOEL,,,SIGAW,9147
REGION III,NUEVA ECIJA,PANTABANGAN,LONE,COUNCILOR,"BARCELO, NEIL ANTHONY",BARCELO,NEIL,ANTHONY,,PDPLBN,9017
REGION III,NUEVA ECIJA,PENARANDA,LONE,COUNCILOR,"REYES, BOYONG",REYES,BOYONG,,,PDPLBN,10544
REGION III,NUEVA ECIJA,PENARANDA,LONE,COUNCILOR,"CASTILLO, MINYANG",CASTILLO,MINYANG,,,PDPLBN,10050
REGION III,NUEVA ECIJA,PENARANDA,LONE,COUNCILOR,"VALLARTA, SAM",VALLARTA,SAM,,,SIGAW,9820
REGION III,NUEVA ECIJA,PENARANDA,LONE,COUNCILOR,"TORRES, RUDY",TORRES,RUDY,,,SIGAW,9807
REGION III,NUEVA ECIJA,PENARANDA,LONE,COUNCILOR,"AVES, EFER",AVES,EFER,,,PDPLBN,9635
REGION III,NUEVA ECIJA,PENARANDA,LONE,COUNCILOR,"ABERIN, JUN",ABERIN,JUN,,,PDPLBN,9483
REGION III,NUEVA ECIJA,PENARANDA,LONE,COUNCILOR,"PADERES, MARICEL",PADERES,MARICEL,,,PDPLBN,9361
REGION III,NUEVA ECIJA,PENARANDA,LONE,COUNCILOR,"MERCADO, RINA",MERCADO,RINA,,,PDPLBN,9323
REGION III,NUEVA ECIJA,QUEZON,LONE,COUNCILOR,"HERMOSO, EMBONG",HERMOSO,EMBONG,,,SIGAW,10273
REGION III,NUEVA ECIJA,QUEZON,LONE,COUNCILOR,"CAPALUNGAN, CHINO",CAPALUNGAN,CHINO,,,SIGAW,9372
REGION III,NUEVA ECIJA,QUEZON,LONE,COUNCILOR,"PANAHON, CJ",PANAHON,CJ,,,SIGAW,8981
REGION III,NUEVA ECIJA,QUEZON,LONE,COUNCILOR,"LAHOM, ODETTE",LAHOM,ODETTE,,,SIGAW,8316
REGION III,NUEVA ECIJA,QUEZON,LONE,COUNCILOR,"STA. ANA, TONY",STA. ANA,TONY,,,SIGAW,7596
REGION III,NUEVA ECIJA,QUEZON,LONE,COUNCILOR,"JOSON, FIEL",JOSON,FIEL,,,SIGAW,7104
REGION III,NUEVA ECIJA,QUEZON,LONE,COUNCILOR,"MALUBAG, JHUNE",MALUBAG,JHUNE,,,IND,6963
REGION III,NUEVA ECIJA,QUEZON,LONE,COUNCILOR,"RAMIREZ, KAPITANA",RAMIREZ,KAPITANA,,,SIGAW,6869
REGION III,NUEVA ECIJA,RIZAL,LONE,COUNCILOR,"SOLIVEN, DENNIS",SOLIVEN,DENNIS,,,PDPLBN,15929
REGION III,NUEVA ECIJA,RIZAL,LONE,COUNCILOR,"FERRER, CINDY",FERRER,CINDY,,,PDPLBN,15867
REGION III,NUEVA ECIJA,RIZAL,LONE,COUNCILOR,"SULFELIX, ERIC",SULFELIX,ERIC,,,PDPLBN,15738
REGION III,NUEVA ECIJA,RIZAL,LONE,COUNCILOR,"MIRANDA, JAYPONG",MIRANDA,JAYPONG,,,PDPLBN,15062
REGION III,NUEVA ECIJA,RIZAL,LONE,COUNCILOR,"DE GUZMAN, LINDA",DE GUZMAN,LINDA,,,PDPLBN,14297
REGION III,NUEVA ECIJA,RIZAL,LONE,COUNCILOR,"INOCENTE, WIN",INOCENTE,WIN,,,PDPLBN,14264
REGION III,NUEVA ECIJA,RIZAL,LONE,COUNCILOR,"ACOSTA, LOUIE",ACOSTA,LOUIE,,,PDPLBN,13217
REGION III,NUEVA ECIJA,RIZAL,LONE,COUNCILOR,"MANGAPIS, CHRISTIAN",MANGAPIS,CHRISTIAN,,,SIGAW,11030
REGION III,NUEVA ECIJA,SAN ANTONIO,LONE,COUNCILOR,"CARPIO, AMANG",CARPIO,AMANG,,,SIGAW,27945
REGION III,NUEVA ECIJA,SAN ANTONIO,LONE,COUNCILOR,"BALCOS, MANENG",BALCOS,MANENG,,,SIGAW,27484
REGION III,NUEVA ECIJA,SAN ANTONIO,LONE,COUNCILOR,"PAMINTUAN, DANNY",PAMINTUAN,DANNY,,,SIGAW,26688
REGION III,NUEVA ECIJA,SAN ANTONIO,LONE,COUNCILOR,"CUNANAN, CRIS",CUNANAN,CRIS,,,SIGAW,23576
REGION III,NUEVA ECIJA,SAN ANTONIO,LONE,COUNCILOR,"UMALI, ENYE",UMALI,ENYE,,,SIGAW,22780
REGION III,NUEVA ECIJA,SAN ANTONIO,LONE,COUNCILOR,"OSTARES, EDDIE",OSTARES,EDDIE,,,SIGAW,19053
REGION III,NUEVA ECIJA,SAN ANTONIO,LONE,COUNCILOR,"CRUZ, RC",CRUZ,RC,,,SIGAW,18770
REGION III,NUEVA ECIJA,SAN ANTONIO,LONE,COUNCILOR,"JULIANO, ANTONG",JULIANO,ANTONG,,,SIGAW,18749
REGION III,NUEVA ECIJA,SAN ISIDRO,LONE,COUNCILOR,"VELASCO, AGIMAT",VELASCO,AGIMAT,,,SIGAW,16281
REGION III,NUEVA ECIJA,SAN ISIDRO,LONE,COUNCILOR,"LORENZO, NOEL",LORENZO,NOEL,,,PDPLBN,15585
REGION III,NUEVA ECIJA,SAN ISIDRO,LONE,COUNCILOR,"NAPAO, ARCHIE",NAPAO,ARCHIE,,,SIGAW,14457
REGION III,NUEVA ECIJA,SAN ISIDRO,LONE,COUNCILOR,"FRANCO, POLENG",FRANCO,POLENG,,,SIGAW,14098
REGION III,NUEVA ECIJA,SAN ISIDRO,LONE,COUNCILOR,"CABLAO, KUYAJ",CABLAO,KUYAJ,,,PDPLBN,14039
REGION III,NUEVA ECIJA,SAN ISIDRO,LONE,COUNCILOR,"DELA CRUZ, BAKYA",DELA CRUZ,BAKYA,,,PDPLBN,13873
REGION III,NUEVA ECIJA,SAN ISIDRO,LONE,COUNCILOR,"FRANCISCO, CALOY",FRANCISCO,CALOY,,,SIGAW,13202
REGION III,NUEVA ECIJA,SAN ISIDRO,LONE,COUNCILOR,"MAGNO, PAMIE",MAGNO,PAMIE,,,SIGAW,12912
REGION III,NUEVA ECIJA,SAN JOSE,LONE,COUNCILOR,"MANUGUE, VANJ GLOBAL",MANUGUE,VANJ,GLOBAL,,SIGAW,42529
REGION III,NUEVA ECIJA,SAN JOSE,LONE,COUNCILOR,"MUNSAYAC, MAWIE",MUNSAYAC,MAWIE,,,SIGAW,39920
REGION III,NUEVA ECIJA,SAN JOSE,LONE,COUNCILOR,"SALVADOR, TRIXIE",SALVADOR,TRIXIE,,,SIGAW,37647
REGION III,NUEVA ECIJA,SAN JOSE,LONE,COUNCILOR,"AGLIAM, ED FERNANDEZ",AGLIAM,ED,FERNANDEZ,,SIGAW,36664
REGION III,NUEVA ECIJA,SAN JOSE,LONE,COUNCILOR,"MUNAR, BANJO",MUNAR,BANJO,,,PDPLBN,36517
REGION III,NUEVA ECIJA,SAN JOSE,LONE,COUNCILOR,"CHUA, MANUEL JR.",CHUA,MANUEL,JR.,,PDPLBN,36453
REGION III,NUEVA ECIJA,SAN JOSE,LONE,COUNCILOR,"ANDRES, ROY",ANDRES,ROY,,,SIGAW,34993
REGION III,NUEVA ECIJA,SAN JOSE,LONE,COUNCILOR,"ADAWAG, NENENG",ADAWAG,NENENG,,,PDPLBN,34886
REGION III,NUEVA ECIJA,SAN LEONARDO,LONE,COUNCILOR,"NAGAÑO, UMPAY",NAGAÑO,UMPAY,,,SIGAW,18909
REGION III,NUEVA ECIJA,SAN LEONARDO,LONE,COUNCILOR,"SALOMON, JESSICA",SALOMON,JESSICA,,,SIGAW,18461
REGION III,NUEVA ECIJA,SAN LEONARDO,LONE,COUNCILOR,"ANTONIO, APE",ANTONIO,APE,,,SIGAW,18274
REGION III,NUEVA ECIJA,SAN LEONARDO,LONE,COUNCILOR,"NAGAÑO, POTON",NAGAÑO,POTON,,,SIGAW,16886
REGION III,NUEVA ECIJA,SAN LEONARDO,LONE,COUNCILOR,"AMURAO, CESAR",AMURAO,CESAR,,,SIGAW,16810
REGION III,NUEVA ECIJA,SAN LEONARDO,LONE,COUNCILOR,"ANTONINO, MARK",ANTONINO,MARK,,,SIGAW,16015
REGION III,NUEVA ECIJA,SAN LEONARDO,LONE,COUNCILOR,"FAJARDO, BERTING",FAJARDO,BERTING,,,SIGAW,15548
REGION III,NUEVA ECIJA,SAN LEONARDO,LONE,COUNCILOR,"SAN GABRIEL, KIKO",SAN GABRIEL,KIKO,,,SIGAW,14709
REGION III,NUEVA ECIJA,SANTA ROSA,LONE,COUNCILOR,"ANGELES, APPLE",ANGELES,APPLE,,,PDPLBN,21879
REGION III,NUEVA ECIJA,SANTA ROSA,LONE,COUNCILOR,"SANTIAGO, PADO",SANTIAGO,PADO,,,PDPLBN,21356
REGION III,NUEVA ECIJA,SANTA ROSA,LONE,COUNCILOR,"SUMERA, RAMIL",SUMERA,RAMIL,,,PDPLBN,19463
REGION III,NUEVA ECIJA,SANTA ROSA,LONE,COUNCILOR,"ROMERO, ANTONIO",ROMERO,ANTONIO,,,SIGAW,17942
REGION III,NUEVA ECIJA,SANTA ROSA,LONE,COUNCILOR,"BALDAZO, DINDIN",BALDAZO,DINDIN,,,PDPLBN,17581
REGION III,NUEVA ECIJA,SANTA ROSA,LONE,COUNCILOR,"DIMACALI, DENNIS",DIMACALI,DENNIS,,,PDPLBN,16786
REGION III,NUEVA ECIJA,SANTA ROSA,LONE,COUNCILOR,"BERNARDO, IRENE",BERNARDO,IRENE,,,PDPLBN,16760
REGION III,NUEVA ECIJA,SANTA ROSA,LONE,COUNCILOR,"SANTOS, GLENN",SANTOS,GLENN,,,PDPLBN,14670
REGION III,NUEVA ECIJA,SANTO DOMINGO,LONE,COUNCILOR,"PAULINO, ANGGE",PAULINO,ANGGE,,,PDPLBN,12976
REGION III,NUEVA ECIJA,SANTO DOMINGO,LONE,COUNCILOR,"ANDRES, ARLAND RYAN",ANDRES,ARLAND,RYAN,,PDPLBN,12949
REGION III,NUEVA ECIJA,SANTO DOMINGO,LONE,COUNCILOR,"BUGAOAN, JUNIOR",BUGAOAN,JUNIOR,,,PDPLBN,12724
REGION III,NUEVA ECIJA,SANTO DOMINGO,LONE,COUNCILOR,"PASCUAL, OLIVE",PASCUAL,OLIVE,,,PDPLBN,12619
REGION III,NUEVA ECIJA,SANTO DOMINGO,LONE,COUNCILOR,"DE LEON, EDGAR JR.",DE LEON,EDGAR,JR.,,PDPLBN,12562
REGION III,NUEVA ECIJA,SANTO DOMINGO,LONE,COUNCILOR,"MANIEGO, WILLY",MANIEGO,WILLY,,,PDPLBN,11621
REGION III,NUEVA ECIJA,SANTO DOMINGO,LONE,COUNCILOR,"MATIAS, EMERSON",MATIAS,EMERSON,,,PDPLBN,11367
REGION III,NUEVA ECIJA,SANTO DOMINGO,LONE,COUNCILOR,"GOZUM, JOJO",GOZUM,JOJO,,,IND,11039
REGION III,NUEVA ECIJA,SCIENCE CITY OF MUNOZ,LONE,COUNCILOR,"RUIZ, JOE",RUIZ,JOE,,,PDPLBN,19622
REGION III,NUEVA ECIJA,SCIENCE CITY OF MUNOZ,LONE,COUNCILOR,"RUIZ, ROMY",RUIZ,ROMY,,,PDPLBN,19616
REGION III,NUEVA ECIJA,SCIENCE CITY OF MUNOZ,LONE,COUNCILOR,"FULGENCIO, JERRY",FULGENCIO,JERRY,,,PELA,19396
REGION III,NUEVA ECIJA,SCIENCE CITY OF MUNOZ,LONE,COUNCILOR,"PINGOL, ALLAN",PINGOL,ALLAN,,,PELA,18582
REGION III,NUEVA ECIJA,SCIENCE CITY OF MUNOZ,LONE,COUNCILOR,"AGALOOS, HENRY",AGALOOS,HENRY,,,PDPLBN,17045
REGION III,NUEVA ECIJA,SCIENCE CITY OF MUNOZ,LONE,COUNCILOR,"ABON, ROMMEL",ABON,ROMMEL,,,PDPLBN,16624
REGION III,NUEVA ECIJA,SCIENCE CITY OF MUNOZ,LONE,COUNCILOR,"CASTAÑEDA, SIR TREB",CASTAÑEDA,SIR,TREB,,PDPLBN,16407
REGION III,NUEVA ECIJA,SCIENCE CITY OF MUNOZ,LONE,COUNCILOR,"SALCEDO, HERMIE",SALCEDO,HERMIE,,,PDPLBN,15943
REGION III,NUEVA ECIJA,TALAVERA,LONE,COUNCILOR,"LIM, ARIES GABOY",LIM,ARIES,GABOY,,AKSYON,44708
REGION III,NUEVA ECIJA,TALAVERA,LONE,COUNCILOR,"VILLANUEVA, RAI-RAI",VILLANUEVA,RAI-RAI,,,SIGAW,37857
REGION III,NUEVA ECIJA,TALAVERA,LONE,COUNCILOR,"PALILIO, BABY",PALILIO,BABY,,,SIGAW,32660
REGION III,NUEVA ECIJA,TALAVERA,LONE,COUNCILOR,"RAYO, NEL",RAYO,NEL,,,SIGAW,29584
REGION III,NUEVA ECIJA,TALAVERA,LONE,COUNCILOR,"DEL ROSARIO, JOEL",DEL ROSARIO,JOEL,,,SIGAW,28410
REGION III,NUEVA ECIJA,TALAVERA,LONE,COUNCILOR,"SILVA, LITO",SILVA,LITO,,,SIGAW,28302
REGION III,NUEVA ECIJA,TALAVERA,LONE,COUNCILOR,"REYES, APE",REYES,APE,,,SIGAW,26924
REGION III,NUEVA ECIJA,TALAVERA,LONE,COUNCILOR,"CHIOCO, ERWIN",CHIOCO,ERWIN,,,SIGAW,26909
REGION III,NUEVA ECIJA,TALUGTUG,LONE,COUNCILOR,"CARGAMENTO, FE",CARGAMENTO,FE,,,SIGAW,6884
REGION III,NUEVA ECIJA,TALUGTUG,LONE,COUNCILOR,"MONTA, FLOR AMOR JR.",MONTA,FLOR,AMOR JR.,,SIGAW,6532
REGION III,NUEVA ECIJA,TALUGTUG,LONE,COUNCILOR,"CASPILLO, ELMER",CASPILLO,ELMER,,,SIGAW,6204
REGION III,NUEVA ECIJA,TALUGTUG,LONE,COUNCILOR,"ESPANTO, JONG",ESPANTO,JONG,,,SIGAW,5120
REGION III,NUEVA ECIJA,TALUGTUG,LONE,COUNCILOR,"EVANGELISTA, BENJIE",EVANGELISTA,BENJIE,,,SIGAW,4983
REGION III,NUEVA ECIJA,TALUGTUG,LONE,COUNCILOR,"BALANCIO, MOORE",BALANCIO,MOORE,,,PDPLBN,4942
REGION III,NUEVA ECIJA,TALUGTUG,LONE,COUNCILOR,"AGPALO, GERRY",AGPALO,GERRY,,,PFP,4717
REGION III,NUEVA ECIJA,TALUGTUG,LONE,COUNCILOR,"IRINEO, REDEN",IRINEO,REDEN,,,PDPLBN,4359
REGION III,NUEVA ECIJA,ZARAGOZA,LONE,COUNCILOR,"BELMONTE-SANTOS, IVY",BELMONTE-SANTOS,IVY,,,SIGAW,14652
REGION III,NUEVA ECIJA,ZARAGOZA,LONE,COUNCILOR,"GASAPOS, JONALD",GASAPOS,JONALD,,,SIGAW,14415
REGION III,NUEVA ECIJA,ZARAGOZA,LONE,COUNCILOR,"ARZANAN, EMMA",ARZANAN,EMMA,,,SIGAW,14346
REGION III,NUEVA ECIJA,ZARAGOZA,LONE,COUNCILOR,"BULALAYAO, JOYCE",BULALAYAO,JOYCE,,,SIGAW,14120
REGION III,NUEVA ECIJA,ZARAGOZA,LONE,COUNCILOR,"BAUTISTA, ANGEL",BAUTISTA,ANGEL,,,SIGAW,12824
REGION III,NUEVA ECIJA,ZARAGOZA,LONE,COUNCILOR,"ESER JOSE, ROBERT",ESER JOSE,ROBERT,,,PDPLBN,12402
REGION III,NUEVA ECIJA,ZARAGOZA,LONE,COUNCILOR,"TALPLACIDO, KELVIN",TALPLACIDO,KELVIN,,,PDPLBN,12318
REGION III,NUEVA ECIJA,ZARAGOZA,LONE,COUNCILOR,"PAMINTUAN, EJ",PAMINTUAN,EJ,,,IND,12148
REGION II,NUEVA VIZCAYA,ALFONSO CASTANEDA,LONE,COUNCILOR,"PONCIAN, SONNY",PONCIAN,SONNY,,,LAKAS,1676
REGION II,NUEVA VIZCAYA,ALFONSO CASTANEDA,LONE,COUNCILOR,"CASTILLO, JETHRO",CASTILLO,JETHRO,,,IND,1400
REGION II,NUEVA VIZCAYA,ALFONSO CASTANEDA,LONE,COUNCILOR,"MARCELO, GABREIL",MARCELO,GABREIL,,,IND,1370
REGION II,NUEVA VIZCAYA,ALFONSO CASTANEDA,LONE,COUNCILOR,"PALECPEC, REY",PALECPEC,REY,,,LAKAS,1342
REGION II,NUEVA VIZCAYA,ALFONSO CASTANEDA,LONE,COUNCILOR,"VALDEZ, JAO",VALDEZ,JAO,,,NP,1303
REGION II,NUEVA VIZCAYA,ALFONSO CASTANEDA,LONE,COUNCILOR,"CAMANIA, TERENCE",CAMANIA,TERENCE,,,NP,1292
