region,province,city,district,position,candidate_name,last_name,first_name,middle_name,title,party,votes
BARMM,TAWI TAWI,PANGLIMA SUGALA BALIMBING,LONE,COUNCILOR,"SAMMANI, ALBIE",SAMMANI,ALBIE,,,PDPLBN,10643
BARMM,TAWI TAWI,PANGLIMA SUGALA BALIMBING,LONE,COUNCILOR,"DAIS, ABSIE",DAIS,ABSIE,,,PDPLBN,10033
BARMM,TAWI TAWI,SAPA SAPA,LONE,COUNCILOR,"SHALIM, SADAT",SHALIM,SADAT,,,PDPLBN,7194
BARMM,TAWI TAWI,SAPA SAPA,LONE,COUNCILOR,"JOE, ALBERT",JOE,ALBERT,,,PDPLBN,6549
BARMM,TAWI TAWI,SAPA SAPA,LONE,COUNCILOR,"LIPAE, BASIL",LIPAE,BASIL,,,PDPLBN,6131
BARMM,TAWI TAWI,SAPA SAPA,LONE,COUNCILOR,"HUSSIN, BASRI",HUSSIN,BASRI,,,NUP,6091
BARMM,TAWI TAWI,SAPA SAPA,LONE,COUNCILOR,"MATOLO, ISANG",MATOLO,ISANG,,,NUP,6079
BARMM,TAWI TAWI,SAPA SAPA,LONE,COUNCILOR,"HUSSIN, PEDS",HUSSIN,PEDS,,,NUP,5988
BARMM,TAWI TAWI,SAPA SAPA,LONE,COUNCILOR,"KIPLI, DHENMAR",KIPLI,DHENMAR,,,PDPLBN,5865
BARMM,TAWI TAWI,SAPA SAPA,LONE,COUNCILOR,"ALDAM, NAMIN",ALDAM,NAMIN,,,PDPLBN,5597
BARMM,TAWI TAWI,SIBUTU,LONE,COUNCILOR,"ANDA, TATAN",ANDA,TATAN,,,PDPLBN,5228
BARMM,TAWI TAWI,SIBUTU,LONE,COUNCILOR,"IBNO, SURAIDA",IBNO,SURAIDA,,,PDPLBN,5176
BARMM,TAWI TAWI,SIBUTU,LONE,COUNCILOR,"ABU, WAHAB",ABU,WAHAB,,,NUP,5090
BARMM,TAWI TAWI,SIBUTU,LONE,COUNCILOR,"BUANDING, TEKS",BUANDING,TEKS,,,PDPLBN,5081
BARMM,TAWI TAWI,SIBUTU,LONE,COUNCILOR,"NAHUL, AL-HASIL",NAHUL,AL-HASIL,,,PDPLBN,4834
BARMM,TAWI TAWI,SIBUTU,LONE,COUNCILOR,"SULAIMAN, JAYKEE",SULAIMAN,JAYKEE,,,PDPLBN,4662
BARMM,TAWI TAWI,SIBUTU,LONE,COUNCILOR,"MUDAH, HADJA BERQUIS",MUDAH,HADJA,BERQUIS,,NUP,3960
BARMM,TAWI TAWI,SIBUTU,LONE,COUNCILOR,"PATA, MARISA",PATA,MARISA,,,PDPLBN,3929
BARMM,TAWI TAWI,SIMUNUL,LONE,COUNCILOR,"IKKAO, ARKHEE",IKKAO,ARKHEE,,,IND,5023
BARMM,TAWI TAWI,SIMUNUL,LONE,COUNCILOR,"PANSALANG, ABDULNASSER",PANSALANG,ABDULNASSER,,,NUP,4619
BARMM,TAWI TAWI,SIMUNUL,LONE,COUNCILOR,"MANZUR, FATIMA FAYRUZ",MANZUR,FATIMA,FAYRUZ,,NUP,3989
BARMM,TAWI TAWI,SIMUNUL,LONE,COUNCILOR,"ABDULATIP, ABDURAHMAN",ABDULATIP,ABDURAHMAN,,,NUP,3736
BARMM,TAWI TAWI,SIMUNUL,LONE,COUNCILOR,"IDRIS, HAFIZ",IDRIS,HAFIZ,,HADJI,IND,3704
BARMM,TAWI TAWI,SIMUNUL,LONE,COUNCILOR,"ABDULHAMID, UWANG MAING",ABDULHAMID,UWANG,MAING,,NUP,3666
BARMM,TAWI TAWI,SIMUNUL,LONE,COUNCILOR,"HASSAN, BUTCHIE",HASSAN,BUTCHIE,,,NUP,3359
BARMM,TAWI TAWI,SIMUNUL,LONE,COUNCILOR,"PAMIKILAN, NAUFAL",PAMIKILAN,NAUFAL,,,NUP,3336
BARMM,TAWI TAWI,SITANGKAI,LONE,COUNCILOR,"AHAJA, ALLAN",AHAJA,ALLAN,,,NUP,7854
BARMM,TAWI TAWI,SITANGKAI,LONE,COUNCILOR,"AHAJA, AL-HARIS",AHAJA,AL-HARIS,,,NUP,7369
BARMM,TAWI TAWI,SITANGKAI,LONE,COUNCILOR,"ATTANG, JOEBEN",ATTANG,JOEBEN,,,IND,7045
BARMM,TAWI TAWI,SITANGKAI,LONE,COUNCILOR,"AHAJA, ABDEL YAMANI",AHAJA,ABDEL,YAMANI,,IND,6215
BARMM,TAWI TAWI,SITANGKAI,LONE,COUNCILOR,"HAPAS, BRYAN",HAPAS,BRYAN,,,NUP,4931
BARMM,TAWI TAWI,SITANGKAI,LONE,COUNCILOR,"PIANAH, JADZLEE",PIANAH,JADZLEE,,,IND,4726
BARMM,TAWI TAWI,SITANGKAI,LONE,COUNCILOR,"JOE, MERILYN",JOE,MERILYN,,,NUP,4247
BARMM,TAWI TAWI,SITANGKAI,LONE,COUNCILOR,"AWADI, ALDIMAR",AWADI,ALDIMAR,,,NUP,4200
BARMM,TAWI TAWI,SOUTH UBIAN,LONE,COUNCILOR,"KIPTIANI, ROJIE",KIPTIANI,ROJIE,,,PDPLBN,4896
BARMM,TAWI TAWI,SOUTH UBIAN,LONE,COUNCILOR,"MUTUC, ROMY",MUTUC,ROMY,,,NUP,4878
BARMM,TAWI TAWI,SOUTH UBIAN,LONE,COUNCILOR,"SHUN, TIMANG",SHUN,TIMANG,,,NUP,4838
BARMM,TAWI TAWI,SOUTH UBIAN,LONE,COUNCILOR,"SARAJAN, TOTS",SARAJAN,TOTS,,,NUP,4514
BARMM,TAWI TAWI,SOUTH UBIAN,LONE,COUNCILOR,"ALBERTO, SHIELWA",ALBERTO,SHIELWA,,,PDPLBN,4460
BARMM,TAWI TAWI,SOUTH UBIAN,LONE,COUNCILOR,"ASTARANI, ABDULHAN",ASTARANI,ABDULHAN,,,NUP,4414
BARMM,TAWI TAWI,SOUTH UBIAN,LONE,COUNCILOR,"MONEL, ALFOMEL",MONEL,ALFOMEL,,,NUP,4035
BARMM,TAWI TAWI,SOUTH UBIAN,LONE,COUNCILOR,"MONEL, MELHAN",MONEL,MELHAN,,,IND,4027
BARMM,TAWI TAWI,TANDUBAS,LONE,COUNCILOR,"ANUAL, NUR",ANUAL,NUR,,,NUP,5789
BARMM,TAWI TAWI,TANDUBAS,LONE,COUNCILOR,"SALIH, AL-SHALID",SALIH,AL-SHALID,,,NUP,5048
BARMM,TAWI TAWI,TANDUBAS,LONE,COUNCILOR,"ELDANI, AMIL",ELDANI,AMIL,,,NUP,4005
BARMM,TAWI TAWI,TANDUBAS,LONE,COUNCILOR,"CHIO, ARWIN",CHIO,ARWIN,,,IND,3996
BARMM,TAWI TAWI,TANDUBAS,LONE,COUNCILOR,"JIMLOK, BENJAMIN",JIMLOK,BENJAMIN,,,NUP,3948
BARMM,TAWI TAWI,TANDUBAS,LONE,COUNCILOR,"DALAGAN, BRIDGET",DALAGAN,BRIDGET,,,NUP,3847
BARMM,TAWI TAWI,TANDUBAS,LONE,COUNCILOR,"LADJAHASSAN, FERMIA",LADJAHASSAN,FERMIA,,,NUP,3775
BARMM,TAWI TAWI,TANDUBAS,LONE,COUNCILOR,"ANTAM, JAMAR",ANTAM,JAMAR,,,NUP,3729
BARMM,TAWI TAWI,TURTLE ISLANDS,LONE,COUNCILOR,"SARAHADIL, SULMA",SARAHADIL,SULMA,,,IND,931
BARMM,TAWI TAWI,TURTLE ISLANDS,LONE,COUNCILOR,"INOH, MINOH",INOH,MINOH,,,PDPLBN,827
BARMM,TAWI TAWI,TURTLE ISLANDS,LONE,COUNCILOR,"AIDIL, SHERHANA",AIDIL,SHERHANA,,,PDPLBN,761
BARMM,TAWI TAWI,TURTLE ISLANDS,LONE,COUNCILOR,"ALAY, ABDULHAN",ALAY,ABDULHAN,,,PDPLBN,743
BARMM,TAWI TAWI,TURTLE ISLANDS,LONE,COUNCILOR,"NUR, ABBA",NUR,ABBA,,,IND,732
BARMM,TAWI TAWI,TURTLE ISLANDS,LONE,COUNCILOR,"PUTOH, ALSAD",PUTOH,ALSAD,,HADJI,PDPLBN,671
BARMM,TAWI TAWI,TURTLE ISLANDS,LONE,COUNCILOR,"JAAL, MICHEAL",JAAL,MICHEAL,,,IND,619
BARMM,TAWI TAWI,TURTLE ISLANDS,LONE,COUNCILOR,"TANG, AL-RASHID",TANG,AL-RASHID,,,NUP,611
REGION III,ZAMBALES,BOTOLAN,LONE,COUNCILOR,"PEREZ, ED",PEREZ,ED,,,PDPLBN,17852
REGION III,ZAMBALES,BOTOLAN,LONE,COUNCILOR,"DIESTA, ANGEL",DIESTA,ANGEL,,,PDPLBN,17038
REGION III,ZAMBALES,BOTOLAN,LONE,COUNCILOR,"CAASI, AMOR",CAASI,AMOR,,,PDPLBN,15820
REGION III,ZAMBALES,BOTOLAN,LONE,COUNCILOR,"MANZO, NICK",MANZO,NICK,,,PDPLBN,15453
REGION III,ZAMBALES,BOTOLAN,LONE,COUNCILOR,IGROBAY,IGROBAY,,,DOC,PDPLBN,15359
REGION III,ZAMBALES,BOTOLAN,LONE,COUNCILOR,"LINGAT, ARIS",LINGAT,ARIS,,,PDPLBN,14297
REGION III,ZAMBALES,BOTOLAN,LONE,COUNCILOR,"JARING, BOTONG",JARING,BOTONG,,,PDPLBN,13717
REGION III,ZAMBALES,BOTOLAN,LONE,COUNCILOR,"MANANGAN, GLENN",MANANGAN,GLENN,,,PDPLBN,12794
REGION III,ZAMBALES,CABANGAN,LONE,COUNCILOR,"DE GUZMAN, MYRA",DE GUZMAN,MYRA,,,PDPLBN,5138
REGION III,ZAMBALES,CABANGAN,LONE,COUNCILOR,"IGNACIO, LEILANI",IGNACIO,LEILANI,,,MKMAZA,4993
REGION III,ZAMBALES,CABANGAN,LONE,COUNCILOR,"ALIP, LARRY",ALIP,LARRY,,,PDPLBN,4907
REGION III,ZAMBALES,CABANGAN,LONE,COUNCILOR,"GELACIO, AUGUSTO",GELACIO,AUGUSTO,,,PDPLBN,4695
REGION III,ZAMBALES,CABANGAN,LONE,COUNCILOR,"ANTONIO, NOEL",ANTONIO,NOEL,,,PDPLBN,4624
REGION III,ZAMBALES,CABANGAN,LONE,COUNCILOR,"CALDERON, LEO",CALDERON,LEO,,,PDPLBN,4575
REGION III,ZAMBALES,CABANGAN,LONE,COUNCILOR,"TOLEDO, LEONARDO",TOLEDO,LEONARDO,,,IND,4209
REGION III,ZAMBALES,CABANGAN,LONE,COUNCILOR,"RONQUILLO, TEOFILO JR.",RONQUILLO,TEOFILO,JR.,,PDPLBN,4160
REGION III,ZAMBALES,CANDELARIA,LONE,COUNCILOR,"EDQUILANG, SERGIO",EDQUILANG,SERGIO,,,PDPLBN,6589
REGION III,ZAMBALES,CANDELARIA,LONE,COUNCILOR,"BALURAN, MIGUEL",BALURAN,MIGUEL,,,PDPLBN,5660
REGION III,ZAMBALES,CANDELARIA,LONE,COUNCILOR,"EDNAVE, GIL JR.",EDNAVE,GIL,JR.,,IND,5543
REGION III,ZAMBALES,CANDELARIA,LONE,COUNCILOR,"ECUNAR, PEDRO",ECUNAR,PEDRO,,,IND,5390
REGION III,ZAMBALES,CANDELARIA,LONE,COUNCILOR,"EAY, MAC",EAY,MAC,,,PDPLBN,5374
REGION III,ZAMBALES,CANDELARIA,LONE,COUNCILOR,"EBILANE, BENING",EBILANE,BENING,,,PDPLBN,5102
REGION III,ZAMBALES,CANDELARIA,LONE,COUNCILOR,"FALLORINA, MADAM AGIE",FALLORINA,MADAM,AGIE,,PDPLBN,4193
REGION III,ZAMBALES,CANDELARIA,LONE,COUNCILOR,"ECHON, SYLVIA",ECHON,SYLVIA,,,NPC,4177
REGION III,ZAMBALES,CASTILLEJOS,LONE,COUNCILOR,"FELARCA, CECIL",FELARCA,CECIL,,,PDPLBN,13170
REGION III,ZAMBALES,CASTILLEJOS,LONE,COUNCILOR,"DALIT, CLAUDE",DALIT,CLAUDE,,,PFP,10937
REGION III,ZAMBALES,CASTILLEJOS,LONE,COUNCILOR,"TUGADI, ALBERT",TUGADI,ALBERT,,,PDPLBN,10426
REGION III,ZAMBALES,CASTILLEJOS,LONE,COUNCILOR,"VILORIA, RESTY",VILORIA,RESTY,,,NP,10389
REGION III,ZAMBALES,CASTILLEJOS,LONE,COUNCILOR,"NAVARRO, MUNDING",NAVARRO,MUNDING,,,PDPLBN,10255
REGION III,ZAMBALES,CASTILLEJOS,LONE,COUNCILOR,"PANTALEON, ERIC JOSEPH",PANTALEON,ERIC,JOSEPH,,PDPLBN,9825
REGION III,ZAMBALES,CASTILLEJOS,LONE,COUNCILOR,"GUTIERREZ, EDGARDO",GUTIERREZ,EDGARDO,,,PDPLBN,6460
REGION III,ZAMBALES,CASTILLEJOS,LONE,COUNCILOR,"MANZANO, ARTURO",MANZANO,ARTURO,,,LP,6265
REGION III,ZAMBALES,IBA,LONE,COUNCILOR,"MANIQUIZ, MARGIE",MANIQUIZ,MARGIE,,,PDPLBN,13170
REGION III,ZAMBALES,IBA,LONE,COUNCILOR,"REDONDO, BADONG",REDONDO,BADONG,,,PDPLBN,12032
REGION III,ZAMBALES,IBA,LONE,COUNCILOR,"BALLESTEROS, DANILO",BALLESTEROS,DANILO,,,PDPLBN,11327
REGION III,ZAMBALES,IBA,LONE,COUNCILOR,"ALDEA, FRANCISCO",ALDEA,FRANCISCO,,,NPC,11013
REGION III,ZAMBALES,IBA,LONE,COUNCILOR,"FALLORIN, AL",FALLORIN,AL,,,NPC,10596
REGION III,ZAMBALES,IBA,LONE,COUNCILOR,"YAP, GANI",YAP,GANI,,,PDPLBN,9409
REGION III,ZAMBALES,IBA,LONE,COUNCILOR,"TABILE, LANIE",TABILE,LANIE,,,MKMAZA,7960
REGION III,ZAMBALES,IBA,LONE,COUNCILOR,"BUTARAN, LILIA",BUTARAN,LILIA,,,PDPLBN,7864
REGION III,ZAMBALES,MASINLOC,LONE,COUNCILOR,"EBARLE, KAYONG",EBARLE,KAYONG,,,PFP,15511
REGION III,ZAMBALES,MASINLOC,LONE,COUNCILOR,"EJANDA-JUAREZ, GIGI",EJANDA-JUAREZ,GIGI,,,PFP,15359
REGION III,ZAMBALES,MASINLOC,LONE,COUNCILOR,"SISON, SORAYDA",SISON,SORAYDA,,,PFP,13726
REGION III,ZAMBALES,MASINLOC,LONE,COUNCILOR,"EAMILAO, PAO",EAMILAO,PAO,,,PDPLBN,12348
REGION III,ZAMBALES,MASINLOC,LONE,COUNCILOR,"EAMILAO, PHILIP AARON",EAMILAO,PHILIP,AARON,,PFP,11407
REGION III,ZAMBALES,MASINLOC,LONE,COUNCILOR,"AQUINO, ARNEL",AQUINO,ARNEL,,,PFP,11357
REGION III,ZAMBALES,MASINLOC,LONE,COUNCILOR,"ACIERTO, NORMAN",ACIERTO,NORMAN,,,PFP,10812
REGION III,ZAMBALES,MASINLOC,LONE,COUNCILOR,"EDORA, AMBE",EDORA,AMBE,,,IND,9894
REGION III,ZAMBALES,OLONGAPO,LONE,COUNCILOR,"PAULINO, TATA",PAULINO,TATA,,,NP,52512
REGION III,ZAMBALES,OLONGAPO,LONE,COUNCILOR,"LIPUMANO, LUGIE",LIPUMANO,LUGIE,,,NP,52410
REGION III,ZAMBALES,OLONGAPO,LONE,COUNCILOR,"ESCALONA, JAMIEL KHONGHUN",ESCALONA,JAMIEL,KHONGHUN,,NP,43730
REGION III,ZAMBALES,OLONGAPO,LONE,COUNCILOR,"CEREZO, RODEL",CEREZO,RODEL,,,PFP,43135
REGION III,ZAMBALES,OLONGAPO,LONE,COUNCILOR,"CAJUDO, BJ",CAJUDO,BJ,,,NP,41362
REGION III,ZAMBALES,OLONGAPO,LONE,COUNCILOR,"LEGASPI, KAYE",LEGASPI,KAYE,,,AKSYON,38502
REGION III,ZAMBALES,OLONGAPO,LONE,COUNCILOR,"BACAY, JEROME MICHAEL",BACAY,JEROME,MICHAEL,,NP,36651
REGION III,ZAMBALES,OLONGAPO,LONE,COUNCILOR,"GUERRERO, ED",GUERRERO,ED,,,NP,30653
REGION III,ZAMBALES,PALAUIG,LONE,COUNCILOR,"ALBA, ERIC",ALBA,ERIC,,,PDPLBN,10878
REGION III,ZAMBALES,PALAUIG,LONE,COUNCILOR,"SEVILLA, FRED",SEVILLA,FRED,,,PDPLBN,10588
REGION III,ZAMBALES,PALAUIG,LONE,COUNCILOR,"ANAUD, BRYAN",ANAUD,BRYAN,,,PDPLBN,9407
REGION III,ZAMBALES,PALAUIG,LONE,COUNCILOR,"ACERON, BEN",ACERON,BEN,,,PDPLBN,9222
REGION III,ZAMBALES,PALAUIG,LONE,COUNCILOR,"NACIN, FEDERICO JR.",NACIN,FEDERICO,JR.,,PDPLBN,9100
REGION III,ZAMBALES,PALAUIG,LONE,COUNCILOR,"EGALLA, DEREK",EGALLA,DEREK,,,PFP,8668
REGION III,ZAMBALES,PALAUIG,LONE,COUNCILOR,"PARADEZA, DAN",PARADEZA,DAN,,,PDPLBN,8530
REGION III,ZAMBALES,PALAUIG,LONE,COUNCILOR,"ARANDA, NICO",ARANDA,NICO,,,IND,8403
REGION III,ZAMBALES,SAN ANTONIO,LONE,COUNCILOR,"DIMACULANGAN, JUANITO",DIMACULANGAN,JUANITO,,,IND,10454
REGION III,ZAMBALES,SAN ANTONIO,LONE,COUNCILOR,"BACTAD, JOSEPH JONATHAN",BACTAD,JOSEPH,JONATHAN,,IND,9344
REGION III,ZAMBALES,SAN ANTONIO,LONE,COUNCILOR,"ANTIPOLO, DOK ARVIN",ANTIPOLO,DOK,ARVIN,,PFP,8810
REGION III,ZAMBALES,SAN ANTONIO,LONE,COUNCILOR,"ARATEA, IMELDA",ARATEA,IMELDA,,,PFP,7651
REGION III,ZAMBALES,SAN ANTONIO,LONE,COUNCILOR,"ARLANTICO, JOVY",ARLANTICO,JOVY,,,PFP,7494
REGION III,ZAMBALES,SAN ANTONIO,LONE,COUNCILOR,"MATA, IRWIN",MATA,IRWIN,,,PFP,6649
REGION III,ZAMBALES,SAN ANTONIO,LONE,COUNCILOR,"FABROS, NILFREDO",FABROS,NILFREDO,,,IND,6454
REGION III,ZAMBALES,SAN ANTONIO,LONE,COUNCILOR,"ABLOG, ELIZABETH",ABLOG,ELIZABETH,,,PFP,6152
REGION III,ZAMBALES,SAN FELIPE,LONE,COUNCILOR,"LADRINGAN, ALDEN",LADRINGAN,ALDEN,,,PFP,5392
REGION III,ZAMBALES,SAN FELIPE,LONE,COUNCILOR,"MICLAT, IAN",MICLAT,IAN,,,PFP,4863
REGION III,ZAMBALES,SAN FELIPE,LONE,COUNCILOR,"FRONDARINA, RAY",FRONDARINA,RAY,,,PFP,4580
REGION III,ZAMBALES,SAN FELIPE,LONE,COUNCILOR,"FAMULERAS, FERDINAND",FAMULERAS,FERDINAND,,,PFP,4434
REGION III,ZAMBALES,SAN FELIPE,LONE,COUNCILOR,"DOMINGO, NAPOLEON",DOMINGO,NAPOLEON,,,PDPLBN,4199
REGION III,ZAMBALES,SAN FELIPE,LONE,COUNCILOR,"ROSETE, LYNDON",ROSETE,LYNDON,,,IND,4143
REGION III,ZAMBALES,SAN FELIPE,LONE,COUNCILOR,"ABILLE, GALA",ABILLE,GALA,,,PFP,3756
REGION III,ZAMBALES,SAN FELIPE,LONE,COUNCILOR,"FORTIN, BONIE",FORTIN,BONIE,,,PDPLBN,3349
REGION III,ZAMBALES,SAN MARCELINO,LONE,COUNCILOR,"ABELON, APOLINARIO",ABELON,APOLINARIO,,,PDPLBN,9145
REGION III,ZAMBALES,SAN MARCELINO,LONE,COUNCILOR,"IGNACIO, WAKONG",IGNACIO,WAKONG,,,PDPLBN,8998
REGION III,ZAMBALES,SAN MARCELINO,LONE,COUNCILOR,"PIMENTEL, CIRILO JR.",PIMENTEL,CIRILO,JR.,,NP,7313
REGION III,ZAMBALES,SAN MARCELINO,LONE,COUNCILOR,"CABBAB, MARIO",CABBAB,MARIO,,,PDPLBN,7306
REGION III,ZAMBALES,SAN MARCELINO,LONE,COUNCILOR,"ARQUERO, MANUEL JR.",ARQUERO,MANUEL,JR.,,PDPLBN,6450
REGION III,ZAMBALES,SAN MARCELINO,LONE,COUNCILOR,"CANLAS, IRENE",CANLAS,IRENE,,,PDPLBN,6100
REGION III,ZAMBALES,SAN MARCELINO,LONE,COUNCILOR,"BUENO, ARNEL",BUENO,ARNEL,,,PDPLBN,5722
REGION III,ZAMBALES,SAN MARCELINO,LONE,COUNCILOR,"LUNARIO, JESUS",LUNARIO,JESUS,,,NP,5644
REGION III,ZAMBALES,SAN NARCISO,LONE,COUNCILOR,"FRAN, JECYL",FRAN,JECYL,,,PFP,6264
REGION III,ZAMBALES,SAN NARCISO,LONE,COUNCILOR,"MAYBITUIN, MENANDRO",MAYBITUIN,MENANDRO,,,PFP,6035
REGION III,ZAMBALES,SAN NARCISO,LONE,COUNCILOR,"ARICHEA, SEBASTIAN",ARICHEA,SEBASTIAN,,,NPC,5710
REGION III,ZAMBALES,SAN NARCISO,LONE,COUNCILOR,"PAZ, BIENVENIDO JR.",PAZ,BIENVENIDO,JR.,,NPC,5632
REGION III,ZAMBALES,SAN NARCISO,LONE,COUNCILOR,"LIM, PETER",LIM,PETER,,,PDPLBN,4882
REGION III,ZAMBALES,SAN NARCISO,LONE,COUNCILOR,"ALVARADO, DAN",ALVARADO,DAN,,,NPC,4679
REGION III,ZAMBALES,SAN NARCISO,LONE,COUNCILOR,"LIGSAY, LENDYL",LIGSAY,LENDYL,,,PDPLBN,4246
REGION III,ZAMBALES,SAN NARCISO,LONE,COUNCILOR,"REQUIÑO, BONG",REQUIÑO,BONG,,,NPC,4220
REGION III,ZAMBALES,SANTA CRUZ,LONE,COUNCILOR,"MATIBAG, MARIA VERONICA",MATIBAG,MARIA,VERONICA,,IND,12397
REGION III,ZAMBALES,SANTA CRUZ,LONE,COUNCILOR,"MAYOR, MIMI",MAYOR,MIMI,,,PDPLBN,10954
REGION III,ZAMBALES,SANTA CRUZ,LONE,COUNCILOR,"MERCED, DANNY",MERCED,DANNY,,,PDPLBN,10703
REGION III,ZAMBALES,SANTA CRUZ,LONE,COUNCILOR,"MORALEJO, RICKY",MORALEJO,RICKY,,,PDPLBN,9821
REGION III,ZAMBALES,SANTA CRUZ,LONE,COUNCILOR,"MENOR, SARAH JANE",MENOR,SARAH,JANE,,IND,9765
REGION III,ZAMBALES,SANTA CRUZ,LONE,COUNCILOR,"MAYOR, ZENY",MAYOR,ZENY,,,IND,8488
REGION III,ZAMBALES,SANTA CRUZ,LONE,COUNCILOR,"MOVILLA, FELMAR",MOVILLA,FELMAR,,,PDPLBN,7250
REGION III,ZAMBALES,SANTA CRUZ,LONE,COUNCILOR,"MERCURIO, OLAN",MERCURIO,OLAN,,,IND,6942
REGION III,ZAMBALES,SUBIC,LONE,COUNCILOR,"TUMACA, ELMER",TUMACA,ELMER,,,PDPLBN,27823
REGION III,ZAMBALES,SUBIC,LONE,COUNCILOR,"FONTELERA, BONG",FONTELERA,BONG,,,PDPLBN,27257
REGION III,ZAMBALES,SUBIC,LONE,COUNCILOR,"SARMIENTO, RUEL",SARMIENTO,RUEL,,,PDPLBN,26402
REGION III,ZAMBALES,SUBIC,LONE,COUNCILOR,"DELA CRUZ, RONNIE",DELA CRUZ,RONNIE,,,PDPLBN,24466
REGION III,ZAMBALES,SUBIC,LONE,COUNCILOR,"TIMBOL, ORLANDO",TIMBOL,ORLANDO,,,PDPLBN,23729
REGION III,ZAMBALES,SUBIC,LONE,COUNCILOR,"QUINTOS, EMMA",QUINTOS,EMMA,,,PDPLBN,23465
REGION III,ZAMBALES,SUBIC,LONE,COUNCILOR,"CHANTENGCO, GENNYFER",CHANTENGCO,GENNYFER,,,PDPLBN,20714
REGION III,ZAMBALES,SUBIC,LONE,COUNCILOR,"HUERTA, OSIAS",HUERTA,OSIAS,,,PDPLBN,20647
REGION IX,ZAMBOANGA DEL NORTE,BACUNGAN LEON T POSTIGO,LONE,COUNCILOR,"JAMORA, BOBBYJAM",JAMORA,BOBBYJAM,,,PDPLBN,6769
REGION IX,ZAMBOANGA DEL NORTE,BACUNGAN LEON T POSTIGO,LONE,COUNCILOR,"BAGASINA, NITOY",BAGASINA,NITOY,,,PDPLBN,5567
REGION IX,ZAMBOANGA DEL NORTE,BACUNGAN LEON T POSTIGO,LONE,COUNCILOR,"CULANCULAN, JOY",CULANCULAN,JOY,,,PDPLBN,5519
REGION IX,ZAMBOANGA DEL NORTE,BACUNGAN LEON T POSTIGO,LONE,COUNCILOR,"POSTIGO, BOY",POSTIGO,BOY,,,PDPLBN,5384
REGION IX,ZAMBOANGA DEL NORTE,BACUNGAN LEON T POSTIGO,LONE,COUNCILOR,"ACAYLAR, NONOY",ACAYLAR,NONOY,,,NP,5234
REGION IX,ZAMBOANGA DEL NORTE,BACUNGAN LEON T POSTIGO,LONE,COUNCILOR,"ELUMBA, ANNIE ROSE",ELUMBA,ANNIE,ROSE,,PDPLBN,5057
REGION IX,ZAMBOANGA DEL NORTE,BACUNGAN LEON T POSTIGO,LONE,COUNCILOR,"MURCIA, JOKNO",MURCIA,JOKNO,,,PDPLBN,4732
REGION IX,ZAMBOANGA DEL NORTE,BACUNGAN LEON T POSTIGO,LONE,COUNCILOR,"LECIAS, RICKY",LECIAS,RICKY,,,PDPLBN,4597
REGION IX,ZAMBOANGA DEL NORTE,BALIGUIAN,LONE,COUNCILOR,"BONTIA, DONDON",BONTIA,DONDON,,,PDPLBN,5409
REGION IX,ZAMBOANGA DEL NORTE,BALIGUIAN,LONE,COUNCILOR,"DACUP, FLOY",DACUP,FLOY,,,IND,5157
REGION IX,ZAMBOANGA DEL NORTE,BALIGUIAN,LONE,COUNCILOR,"ANDO, TITING",ANDO,TITING,,,PDPLBN,4731
REGION IX,ZAMBOANGA DEL NORTE,BALIGUIAN,LONE,COUNCILOR,"CHIONG, VIVIAN",CHIONG,VIVIAN,,,NP,4689
REGION IX,ZAMBOANGA DEL NORTE,BALIGUIAN,LONE,COUNCILOR,"ESMALI, JR",ESMALI,JR,,,PDPLBN,4521
REGION IX,ZAMBOANGA DEL NORTE,BALIGUIAN,LONE,COUNCILOR,"NUÑEZ, DAN",NUÑEZ,DAN,,,PDPLBN,4461
REGION IX,ZAMBOANGA DEL NORTE,BALIGUIAN,LONE,COUNCILOR,"NERI, CABEI",NERI,CABEI,,,PDPLBN,4454
REGION IX,ZAMBOANGA DEL NORTE,BALIGUIAN,LONE,COUNCILOR,"VERTUDAZO, GARY",VERTUDAZO,GARY,,,PDPLBN,4415
REGION IX,ZAMBOANGA DEL NORTE,DAPITAN,LONE,COUNCILOR,"MAH, POPOY",MAH,POPOY,,,APP,23556
REGION IX,ZAMBOANGA DEL NORTE,DAPITAN,LONE,COUNCILOR,"HAMOY, BEMBEM",HAMOY,BEMBEM,,,NP,23338
REGION IX,ZAMBOANGA DEL NORTE,DAPITAN,LONE,COUNCILOR,"TUMAPON, AMS",TUMAPON,AMS,,,APP,23058
REGION IX,ZAMBOANGA DEL NORTE,DAPITAN,LONE,COUNCILOR,"CARREON, ANGELICA",CARREON,ANGELICA,,,NP,22753
REGION IX,ZAMBOANGA DEL NORTE,DAPITAN,LONE,COUNCILOR,"RECAMARA, ADORA",RECAMARA,ADORA,,,APP,21965
REGION IX,ZAMBOANGA DEL NORTE,DAPITAN,LONE,COUNCILOR,"ESTACIO, BONG",ESTACIO,BONG,,,APP,21720
REGION IX,ZAMBOANGA DEL NORTE,DAPITAN,LONE,COUNCILOR,"CAD, GABRIEL",CAD,GABRIEL,,,NP,21595
REGION IX,ZAMBOANGA DEL NORTE,DAPITAN,LONE,COUNCILOR,"JARAPAN, PARENG HOPE",JARAPAN,PARENG,HOPE,,NP,21513
